image_name,category_label,pink,red
img/Tailored_Woven_Blazer/img_00000035.jpg,1,0,0
img/Tailored_Woven_Blazer/img_00000086.jpg,1,0,0
img/Tailored_Woven_Blazer/img_00000088.jpg,1,0,0
img/Tartan_Plaid_Blouse/img_00000039.jpg,2,0,0
img/Tartan_Plaid_Blouse/img_00000047.jpg,2,0,0
img/Tartan_Plaid_Blouse/img_00000109.jpg,2,0,0
img/Tartan_Plaid_Blouse/img_00000114.jpg,2,0,0
img/Tartan_Plaid_Button-Down/img_00000017.jpg,4,0,0
img/Tartan_Plaid_Button-Down/img_00000039.jpg,4,0,0
img/Tartan_Plaid_Button-Down/img_00000045.jpg,4,0,0
img/Tartan_Plaid_Button-Down/img_00000057.jpg,4,0,0
img/Tartan_Plaid_Button-Down/img_00000080.jpg,4,0,1
img/Tartan_Plaid_Button-Down/img_00000112.jpg,4,0,1
img/Tartan_Plaid_Chiffon_Blouse/img_00000005.jpg,2,0,0
img/Tartan_Plaid_Chiffon_Blouse/img_00000049.jpg,2,0,0
img/Tartan_Plaid_Chiffon_Blouse/img_00000079.jpg,2,0,0
img/Tasseled_Neckline_Floral_Blouse/img_00000030.jpg,2,0,0
img/Tasseled_Neckline_Floral_Blouse/img_00000032.jpg,2,0,0
img/Tasseled_Neckline_Floral_Blouse/img_00000099.jpg,2,0,0
img/Tasseled_Neckline_Floral_Blouse/img_00000100.jpg,2,0,0
img/Tasseled_Neckline_Stripe_Blouse/img_00000052.jpg,2,0,0
img/Textured_Bow-Front_Blouse/img_00000032.jpg,2,0,0
img/Textured_Bow-Front_Blouse/img_00000091.jpg,2,0,0
img/Textured_Bow-Front_Blouse/img_00000100.jpg,2,0,0
img/Textured_Boyfriend_Blazer/img_00000006.jpg,1,0,0
img/Textured_Boyfriend_Blazer/img_00000057.jpg,1,0,0
img/Textured_Boyfriend_Blazer/img_00000071.jpg,1,0,0
img/Textured_High-Neck_Blouse/img_00000011.jpg,2,0,0
img/Textured_High-Neck_Blouse/img_00000040.jpg,2,0,0
img/Textured_High-Neck_Blouse/img_00000061.jpg,2,0,0
img/Textured_High-Neck_Blouse/img_00000085.jpg,2,0,0
img/Textured_Open_Front_Blazer/img_00000020.jpg,1,0,0
img/Textured_Open_Front_Blazer/img_00000030.jpg,1,0,0
img/Textured_Open_Front_Blazer/img_00000032.jpg,1,0,0
img/Textured_Open_Front_Blazer/img_00000040.jpg,1,0,0
img/Textured_Open_Front_Blazer/img_00000113.jpg,1,0,0
img/Textured_Open_Front_Blazer/img_00000115.jpg,1,0,0
img/Textured_Open_Front_Blazer/img_00000128.jpg,1,0,0
img/Textured_Open_Front_Blazer/img_00000137.jpg,1,0,0
img/Textured_Woven_Blazer/img_00000022.jpg,1,0,0
img/Textured_Woven_Blazer/img_00000056.jpg,1,0,0
img/Textured_Woven_Blazer/img_00000075.jpg,1,0,0
img/Three-Button_Flat_Collar_Blouse/img_00000001.jpg,2,0,0
img/Three-Button_Flat_Collar_Blouse/img_00000055.jpg,2,0,0
img/Three-Button_Flat_Collar_Blouse/img_00000080.jpg,2,0,0
img/Three-Button_Flat_Collar_Blouse/img_00000084.jpg,2,0,0
img/Three-Button_Flat_Collar_Blouse/img_00000099.jpg,2,0,0
img/Tie-Front_Chiffon_Blouse/img_00000067.jpg,2,0,0
img/Tie-Front_Chiffon_Blouse/img_00000117.jpg,2,0,0
img/Tile_Print_Blouse/img_00000053.jpg,2,0,0
img/Tile_Print_Blouse/img_00000063.jpg,2,0,0
img/Tile_Print_Blouse/img_00000109.jpg,2,0,0
img/Tonal_Check-Patterned_Blouse/img_00000004.jpg,2,0,0
img/Tonal_Check-Patterned_Blouse/img_00000016.jpg,2,0,0
img/Tonal_Check-Patterned_Blouse/img_00000024.jpg,2,0,0
img/Butterfly_Print_Blouse/img_00000019.jpg,2,0,0
img/Butterfly_Print_Blouse/img_00000083.jpg,2,0,0
img/Butterfly_Print_Blouse/img_00000109.jpg,2,0,0
img/Butterfly_Print_Blouse/img_00000124.jpg,2,0,0
img/Triangle_Print_Chiffon_Blouse/img_00000048.jpg,2,0,0
img/Triangle_Print_Chiffon_Blouse/img_00000050.jpg,2,0,1
img/Triangle_Print_Chiffon_Blouse/img_00000063.jpg,2,0,1
img/Triangle_Print_Chiffon_Blouse/img_00000072.jpg,2,0,0
img/Triangle_Print_Chiffon_Blouse/img_00000102.jpg,2,0,0
img/Butterfly_Print_Tie-Neck_Blouse/img_00000017.jpg,2,0,0
img/Butterfly_Print_Tie-Neck_Blouse/img_00000026.jpg,2,0,0
img/Butterfly_Print_Tie-Neck_Blouse/img_00000041.jpg,2,0,0
img/Butterfly_Print_Tie-Neck_Blouse/img_00000054.jpg,2,0,0
img/Butterfly_Print_Tie-Neck_Blouse/img_00000062.jpg,2,0,0
img/Butterfly_Print_Tie-Neck_Blouse/img_00000079.jpg,2,0,0
img/Tribal_Print_Linen_Blazer/img_00000014.jpg,1,0,0
img/Tribal_Print_Linen_Blazer/img_00000015.jpg,1,0,0
img/Tribal_Print_Linen_Blazer/img_00000088.jpg,1,0,0
img/Tribal_Print_Linen_Blazer/img_00000104.jpg,1,0,0
img/Tribal_Print_Peasant_Blouse/img_00000003.jpg,2,0,0
img/Tribal_Print_Peasant_Blouse/img_00000121.jpg,2,0,0
img/Tribal_Print_Peasant_Blouse/img_00000122.jpg,2,0,0
img/Button-Front_Blazer/img_00000020.jpg,1,0,0
img/Button-Front_Blazer/img_00000029.jpg,1,0,0
img/Button-Front_Blazer/img_00000037.jpg,1,0,0
img/Button-Front_Blazer/img_00000049.jpg,1,0,0
img/Button-Front_Blazer/img_00000079.jpg,1,0,0
img/Button-Front_Blazer/img_00000096.jpg,1,0,0
img/Button-Front_Blazer/img_00000137.jpg,1,0,0
img/Tulip_Front_Blazer/img_00000015.jpg,1,0,0
img/Tulip_Front_Blazer/img_00000022.jpg,1,1,0
img/Tulip_Front_Blazer/img_00000038.jpg,1,0,0
img/Tulip_Sleeve_Satin_Blouse/img_00000065.jpg,2,0,0
img/Tulip-Back_Chiffon_Blazer/img_00000037.jpg,1,0,0
img/Tulip-Back_Chiffon_Blazer/img_00000050.jpg,1,0,0
img/Tuxedo-Inspired_Blazer/img_00000026.jpg,1,0,0
img/Tuxedo-Inspired_Blazer/img_00000028.jpg,1,0,0
img/Tuxedo-Inspired_Blazer/img_00000037.jpg,1,0,0
img/Tuxedo-Inspired_Blazer/img_00000051.jpg,1,0,0
img/Tuxedo-Inspired_Blazer/img_00000128.jpg,1,0,0
img/Tuxedo-Inspired_Blazer/img_00000136.jpg,1,0,0
img/Tweed_Boyfriend_Blazer/img_00000014.jpg,1,0,0
img/Tweed_Boyfriend_Blazer/img_00000104.jpg,1,0,0
img/Tweed_Boyfriend_Blazer/img_00000107.jpg,1,0,0
img/Tweed_Boyfriend_Blazer/img_00000125.jpg,1,0,0
img/Twisted-Hem_Plaid_Blouse/img_00000077.jpg,2,0,0
img/Two-Button_Blazer/img_00000010.jpg,1,0,0
img/Two-Button_Blazer/img_00000015.jpg,1,0,0
img/Two-Button_Blazer/img_00000033.jpg,1,0,0
img/Two-Button_Blazer/img_00000060.jpg,1,0,0
img/Two-Button_Blazer/img_00000072.jpg,1,0,0
img/Two-Button_Blazer/img_00000077.jpg,1,0,0
img/Two-Button_Blazer/img_00000085.jpg,1,0,0
img/Two-Button_Blazer/img_00000150.jpg,1,0,0
img/Buttoned_Collarless_Blouse/img_00000022.jpg,2,0,0
img/Buttoned_Collarless_Blouse/img_00000052.jpg,2,0,0
img/Buttoned_Collarless_Blouse/img_00000059.jpg,2,0,0
img/Buttoned_Collarless_Blouse/img_00000082.jpg,2,0,0
img/Buttoned_Collarless_Blouse/img_00000092.jpg,2,0,0
img/Buttoned_Collarless_Blouse/img_00000109.jpg,2,0,0
img/Buttoned_Collarless_Blouse/img_00000113.jpg,2,0,0
img/V-Neck_Shawl_Collar_Blouse/img_00000004.jpg,2,0,0
img/V-Neck_Shawl_Collar_Blouse/img_00000021.jpg,2,0,0
img/V-Neck_Shawl_Collar_Blouse/img_00000104.jpg,2,0,0
img/V-Neck_Shawl_Collar_Blouse/img_00000107.jpg,2,0,0
img/Watercolor_Floral_Drawstring_Blouse/img_00000026.jpg,2,0,0
img/Watercolor_Floral_Drawstring_Blouse/img_00000077.jpg,2,0,0
img/Watercolor_Floral_Print_Blazer/img_00000080.jpg,1,0,0
img/Watercolor_Floral_Print_Blouse/img_00000011.jpg,2,0,0
img/Watercolor_Floral_Print_Blouse/img_00000068.jpg,2,0,0
img/Watercolor_Plaid_Chiffon_Blouse/img_00000037.jpg,2,0,0
img/Buttoned_Pocket_Blouse/img_00000072.jpg,2,0,0
img/Windowpane_Floral_Crochet_Blouse/img_00000036.jpg,2,0,0
img/Windowpane_Print_Blouse/img_00000016.jpg,2,0,0
img/Windowpane_Print_Blouse/img_00000025.jpg,2,0,0
img/Windowpane_Print_Blouse/img_00000065.jpg,2,0,0
img/Woven_Chelsea_Collar_Blouse/img_00000027.jpg,2,0,0
img/Woven_Chelsea_Collar_Blouse/img_00000055.jpg,2,0,0
img/Woven_Chelsea_Collar_Blouse/img_00000090.jpg,2,0,0
img/Woven_Open-Back_Blouse/img_00000015.jpg,2,0,0
img/Woven_Open-Back_Blouse/img_00000016.jpg,2,0,0
img/Woven_Open-Back_Blouse/img_00000017.jpg,2,0,0
img/Woven_Open-Back_Blouse/img_00000071.jpg,2,0,0
img/Woven_Open-Back_Blouse/img_00000099.jpg,2,0,0
img/Woven_Open-Front_Blazer/img_00000049.jpg,1,0,0
img/Woven_Open-Front_Blazer/img_00000050.jpg,1,0,0
img/Woven_Open-Front_Blazer/img_00000061.jpg,1,0,0
img/Zip_Collar_Bomber/img_00000049.jpg,3,0,0
img/Zip_Collar_Bomber/img_00000077.jpg,3,0,0
img/Zip_Collar_Bomber/img_00000083.jpg,3,0,0
img/Zip_Collar_Bomber/img_00000109.jpg,3,0,0
img/Zip_Collar_Bomber/img_00000123.jpg,3,0,0
img/Zip_Collar_Bomber/img_00000127.jpg,3,0,0
img/Zip_Pocket_Blazer/img_00000023.jpg,1,0,0
img/Zip_Pocket_Blazer/img_00000029.jpg,1,0,0
img/Zip_Pocket_Blazer/img_00000064.jpg,1,0,0
img/Zip_Pocket_Blazer/img_00000070.jpg,1,0,0
img/Zip_Pocket_Blazer/img_00000074.jpg,1,0,0
img/Zip_Pocket_Blazer/img_00000076.jpg,1,0,0
img/Zip_Pocket_Blazer/img_00000097.jpg,1,0,0
img/Zip_Pocket_Blazer/img_00000122.jpg,1,0,0
img/Zip_Pocket_Blazer/img_00000134.jpg,1,0,1
img/Zip_Pocket_Blazer/img_00000138.jpg,1,0,0
img/Abstract_Paint_Splatter_Blouse/img_00000005.jpg,2,0,0
img/Abstract_Paint_Splatter_Blouse/img_00000031.jpg,2,0,1
img/Zippered_Shawl_Collar_Blazer/img_00000005.jpg,1,0,0
img/Zippered_Shawl_Collar_Blazer/img_00000062.jpg,1,0,0
img/Zippered_Shawl_Collar_Blazer/img_00000096.jpg,1,0,0
img/Zippered_Single-Button_Blazer/img_00000037.jpg,1,0,0
img/Zippered_Single-Button_Blazer/img_00000071.jpg,1,0,0
img/Zippered_Single-Button_Blazer/img_00000076.jpg,1,0,0
img/Cap-Sleeved_Crepe_Blouse/img_00000012.jpg,2,0,0
img/Cap-Sleeved_Crepe_Blouse/img_00000014.jpg,2,0,0
img/Cap-Sleeved_Crepe_Blouse/img_00000066.jpg,2,0,0
img/Cap-Sleeved_Crepe_Blouse/img_00000070.jpg,2,0,0
img/Cap-Sleeved_Crepe_Blouse/img_00000086.jpg,2,0,0
img/Cap-Sleeved_Lace_Blouse/img_00000070.jpg,2,0,0
img/Chambray_Popover_Blouse/img_00000003.jpg,2,0,1
img/Chambray_Popover_Blouse/img_00000077.jpg,2,0,0
img/Checkered_Print_Chiffon_Blouse/img_00000033.jpg,2,0,0
img/Checkered_Print_Chiffon_Blouse/img_00000035.jpg,2,0,0
img/Checkered_Print_Chiffon_Blouse/img_00000092.jpg,2,0,0
img/Cheetah_Print_High-Neck_Blouse/img_00000027.jpg,2,0,0
img/Cheetah_Print_High-Neck_Blouse/img_00000051.jpg,2,0,0
img/Cheetah_Print_High-Neck_Blouse/img_00000059.jpg,2,0,0
img/Cheetah_Print_High-Neck_Blouse/img_00000088.jpg,2,0,0
img/Chiffon_Curved_Hem_Blouse/img_00000104.jpg,2,0,0
img/Chiffon_Plaid_Blouse/img_00000089.jpg,2,0,0
img/Chiffon_V-Neck_Blouse/img_00000012.jpg,2,0,0
img/Chiffon_V-Neck_Blouse/img_00000031.jpg,2,0,1
img/Chiffon_V-Neck_Blouse/img_00000077.jpg,2,0,0
img/Chiffon_V-Neck_Blouse/img_00000096.jpg,2,0,0
img/Chiffon_V-Neck_Blouse/img_00000102.jpg,2,0,0
img/Classic_Boyfriend_Blazer/img_00000040.jpg,1,0,0
img/Classic_Boyfriend_Blazer/img_00000048.jpg,1,0,0
img/Classic_Boyfriend_Blazer/img_00000066.jpg,1,0,0
img/Classic_Boyfriend_Blazer/img_00000071.jpg,1,0,0
img/Classic_Boyfriend_Blazer/img_00000107.jpg,1,0,0
img/Classic_Boyfriend_Blazer/img_00000119.jpg,1,1,0
img/Classic_Boyfriend_Blazer/img_00000127.jpg,1,0,0
img/Classic_Collared_Button-Down/img_00000036.jpg,4,0,0
img/Classic_Collared_Button-Down/img_00000039.jpg,4,0,0
img/Classic_Crepe_Blouse/img_00000043.jpg,2,0,0
img/Classic_Crepe_Blouse/img_00000072.jpg,2,0,0
img/Classic_Crepe_Blouse/img_00000090.jpg,2,0,0
img/Classic_Crepe_Blouse/img_00000092.jpg,2,0,0
img/Classic_Crepe_Blouse/img_00000095.jpg,2,0,0
img/Classic_Crocheted_Lace_Blouse/img_00000008.jpg,2,0,0
img/Classic_Crocheted_Lace_Blouse/img_00000054.jpg,2,0,0
img/Classic_Crocheted_Lace_Blouse/img_00000060.jpg,2,0,0
img/Classic_Crocheted_Lace_Blouse/img_00000071.jpg,2,0,0
img/Classic_Crocheted_Lace_Blouse/img_00000108.jpg,2,0,0
img/Classic_Cuffed_Blazer/img_00000007.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000004.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000016.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000058.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000074.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000094.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000137.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000156.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000166.jpg,1,0,0
img/Classic_Denim_Blazer/img_00000173.jpg,1,0,0
img/Abstract_Print_Draped_Blazer/img_00000022.jpg,1,0,0
img/Abstract_Print_Draped_Blazer/img_00000040.jpg,1,0,0
img/Abstract_Print_Draped_Blazer/img_00000057.jpg,1,0,0
img/Abstract_Print_Draped_Blazer/img_00000086.jpg,1,0,0
img/Classic_One-Button_Blazer/img_00000016.jpg,1,0,0
img/Classic_One-Button_Blazer/img_00000053.jpg,1,0,0
img/Classic_One-Button_Blazer/img_00000066.jpg,1,0,0
img/Classic_One-Button_Blazer/img_00000109.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000007.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000013.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000032.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000049.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000051.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000054.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000056.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000060.jpg,1,0,0
img/Classic_Open-Front_Blazer/img_00000069.jpg,1,0,0
img/Classic_Self-Tie_Blouse/img_00000048.jpg,2,0,0
img/Classic_Self-Tie_Blouse/img_00000081.jpg,2,0,0
img/Classic_Single-Button_Blazer/img_00000012.jpg,1,0,0
img/Classic_Single-Button_Blazer/img_00000045.jpg,1,0,0
img/Classic_Single-Button_Blazer/img_00000060.jpg,1,0,0
img/Classic_Single-Button_Blazer/img_00000061.jpg,1,0,0
img/Classic_Single-Button_Blazer/img_00000063.jpg,1,0,0
img/Classic_Split-Neck_Blouse/img_00000018.jpg,2,0,0
img/Classic_Split-Neck_Blouse/img_00000074.jpg,2,0,0
img/Classic_Split-Neck_Blouse/img_00000083.jpg,2,0,0
img/Classic_Two-Button_Blazer/img_00000004.jpg,1,0,0
img/Classic_Two-Button_Blazer/img_00000023.jpg,1,0,0
img/Classic_Two-Button_Blazer/img_00000029.jpg,1,0,0
img/Classic_Two-Button_Blazer/img_00000062.jpg,1,0,0
img/Classic_Two-Button_Blazer/img_00000071.jpg,1,0,0
img/Classic_Two-Button_Blazer/img_00000072.jpg,1,0,0
img/Classic_Woven_Blazer/img_00000013.jpg,1,1,0
img/Classic_Woven_Blazer/img_00000050.jpg,1,0,0
img/Classic_Woven_Blouse/img_00000018.jpg,2,0,0
img/Classic_Woven_Blouse/img_00000064.jpg,2,0,0
img/Classic_Woven_Blouse/img_00000068.jpg,2,0,0
img/Abstract_Print_Lace-Paneled_Blouse/img_00000001.jpg,2,0,0
img/Abstract_Print_Lace-Paneled_Blouse/img_00000021.jpg,2,0,0
img/Abstract_Print_Lace-Paneled_Blouse/img_00000024.jpg,2,0,0
img/Abstract_Print_Lace-Paneled_Blouse/img_00000032.jpg,2,0,0
img/Abstract_Print_Lace-Paneled_Blouse/img_00000038.jpg,2,0,0
img/Abstract_Print_Lace-Paneled_Blouse/img_00000084.jpg,2,0,0
img/Abstract_Print_Peasant_Blouse/img_00000022.jpg,2,0,0
img/Abstract_Print_Peasant_Blouse/img_00000032.jpg,2,0,0
img/Abstract_Print_Peasant_Blouse/img_00000034.jpg,2,0,1
img/Abstract_Print_Peasant_Blouse/img_00000072.jpg,2,0,0
img/Collared_Plaid_Blouse/img_00000020.jpg,2,0,0
img/Collared_Plaid_Blouse/img_00000034.jpg,2,0,0
img/Collared_Surplice_Blouse/img_00000018.jpg,2,0,0
img/Collared_Surplice_Blouse/img_00000036.jpg,2,0,0
img/Collared_Surplice_Blouse/img_00000054.jpg,2,1,0
img/Collared_Surplice_Blouse/img_00000071.jpg,2,0,0
img/Collared_Surplice_Blouse/img_00000082.jpg,2,0,0
img/Collarless_Draped-Front_Blazer/img_00000008.jpg,1,0,0
img/Collarless_Draped-Front_Blazer/img_00000013.jpg,1,0,0
img/Collarless_Draped-Front_Blazer/img_00000022.jpg,1,0,0
img/Collarless_Draped-Front_Blazer/img_00000034.jpg,1,0,0
img/Collarless_Draped-Front_Blazer/img_00000035.jpg,1,0,0
img/Collarless_Draped-Front_Blazer/img_00000081.jpg,1,0,0
img/Collarless_Draped-Front_Blazer/img_00000092.jpg,1,0,0
img/Collarless_Faux_Leather-Sleeve_Blazer/img_00000003.jpg,1,0,0
img/Collarless_Faux_Leather-Sleeve_Blazer/img_00000025.jpg,1,0,0
img/Collarless_Faux_Leather-Sleeve_Blazer/img_00000087.jpg,1,0,0
img/Collarless_Faux_Leather-Sleeve_Blazer/img_00000128.jpg,1,0,0
